Unnamed: 0,A,CH,CR,J,LAW,LTD,PINC,TER,USE,document,document_ID,label,text,TER_targets,LTD_targets,A_targets,CH_targets,CR_targets
14408,0,0,0,0,0,0,0,0,0,Masquerade,72,0,"`` excluded dispute '' means any dispute relating to the enforcement or infringement of your or our intellectual property rights -lrb- such as copyrights , trademarks , domains , logos , trade dress , trade secrets , and patents -rrb- .",,,,,
14409,0,0,0,0,0,0,0,0,0,Masquerade,72,0,"for clarity and notwithstanding the foregoing , those disputes relating to , arising out of , or in any way in connection with your rights of privacy and publicity are not excluded disputes .",,,,,
14410,0,0,0,0,0,0,0,0,0,Masquerade,72,0,"the united states federal arbitration act governs the interpretation and enforcement of this `` special arbitration provision for united states or canada users '' section , including any question of whether a dispute between masquerade and you is subject to arbitration .",,,,,
14411,0,0,0,0,0,0,0,0,0,Masquerade,72,0,agreement to arbitrate for masquerade users located in the united states or canada .,,,,,
14412,0,0,0,0,0,0,0,0,0,Masquerade,72,0,"for masquerade users located in the united states or canada , masquerade and you each agree to waive the right to a trial by judge or jury for all disputes , except for the excluded disputes .",,,,,
14413,1,0,0,0,0,0,0,0,0,Masquerade,72,1,"masquerade and you agree that all disputes -lrb- except for the excluded disputes -rrb- , including those relating to , arising out of , or in any way in connection with your rights of privacy and publicity , will be resolved through final and binding arbitration .",,,[1],,
14414,0,0,0,0,0,0,0,0,0,Masquerade,72,0,"masquerade and you agree not to combine a dispute that is subject to arbitration under our terms with a dispute that is not eligible for arbitration under our terms.the arbitration will be administered by the american arbitration association -lrb- aaa -rrb- under its commercial arbitration rules in effect at the time the arbitration is started , including the optional rules for emergency measures of protection and the supplementary procedures for consumer-related disputes -lrb- together , the `` aaa rules '' -rrb- .",,,,,
14415,0,0,0,0,0,0,0,0,0,Masquerade,72,0,the arbitration will be presided over by a single arbitrator selected in accordance with the aaa rules .,,,,,
14416,0,0,0,0,0,0,0,0,0,Masquerade,72,0,"the aaa rules , information regarding initiating a dispute , and a description of the arbitration process are available at www.adr.org .",,,,,
14417,0,0,0,0,0,0,0,0,0,Masquerade,72,0,the arbitrator will decide whether a dispute can be arbitrated .,,,,,
14418,0,0,0,0,0,0,0,0,0,Masquerade,72,0,the location of the arbitration and the allocation of fees and costs for such arbitration shall be determined in accordance with the aaa rules .,,,,,
14419,0,0,0,0,0,0,0,0,0,Masquerade,72,0,"notwithstanding the aaa rules , we will reimburse you for all the aaa administrative fees in disputes that are subject to the supplementary procedures for consumer-related disputes , unless the arbitrator determines that a dispute was filed for purposes of harassment or is patently frivolous .",,,,,
14420,0,0,0,0,0,0,0,0,0,Masquerade,72,0,you may opt out of this agreement to arbitrate .,,,,,
14421,0,0,0,0,0,0,0,0,0,Masquerade,72,0,"if you do so , neither we nor you can require the other party to participate in an arbitration proceeding .",,,,,
14422,0,0,0,0,0,0,0,0,0,Masquerade,72,0,"to opt out , you must notify us in writing postmarked within 30 days of the later of : -lrb- i -rrb- the date that you first accepted our terms ; and -lrb- ii -rrb- the date you became subject to this arbitration provision .",,,,,
14423,0,0,0,0,0,0,0,0,0,Masquerade,72,0,you must use this address to opt-out :,,,,,
14424,0,0,0,0,0,0,0,0,0,Masquerade,72,0,"as an alternative to arbitration , if permitted by your local `` small claims '' court 's rules , you may bring your dispute in your local `` small claims '' court , as long as the matter advances on an individual -lrb- non-class -rrb- basis .",,,,,
14425,0,0,0,0,0,0,0,0,0,Masquerade,72,0,we and you agree that for any dispute -lrb- except for excluded disputes -rrb- we and you must commence an arbitration proceeding within one year after the dispute first arose ; otherwise such dispute is permanently barred .,,,,,
14426,0,0,0,0,0,0,0,0,0,Masquerade,72,0,"this means that if we or you do not commence an arbitration within one year after the dispute first arose , then the arbitration will be dismissed because it was started too late .",,,,,
14427,0,0,0,0,0,0,0,0,0,Masquerade,72,0,"no class actions , class arbitrations , or representative actions for users located in the united states or canada .",,,,,
14428,0,0,0,0,0,0,0,0,0,Masquerade,72,0,"we and you each agree that if you are a masquerade user located in the united states or canada , each of we and you may bring disputes against the other only on its or your own behalf , and not on behalf of any other person or entity , or any class of people .",,,,,
14429,0,0,0,0,0,0,0,0,0,Masquerade,72,0,"we and you each agree not to participate in a class action , a class-wide arbitration , disputes brought in a private attorney general or representative capacity , or consolidated disputes involving any other person or entity in connection with any dispute .",,,,,
14430,0,0,0,0,0,0,0,0,0,Masquerade,72,0,"if the prohibition against class actions and other disputes brought on behalf of third parties is found to be unenforceable for a dispute , then all of the provisions above under the caption `` special arbitration provision for united states or canada users '' will be null and void as to that dispute .",,,,,
14431,0,0,0,0,0,0,0,0,0,Masquerade,72,0,place to file permitted court actions .,,,,,
14432,0,0,0,0,0,0,0,0,0,Masquerade,72,0,"if you opt out of the agreement to arbitrate , if your dispute is an excluded dispute , or if the arbitration agreement is found to be unenforceable , you agree to be subject to the `` forum and venue '' provision in the `` dispute resolution '' section set forth above .",,,,,
14433,0,0,0,0,0,0,0,0,0,Masquerade,72,0,"if you have any questions or concerns regarding these terms , please contact us online at privacy@msqrd.me , or by mail at :",,,,,
14533,0,0,0,0,0,0,0,0,0,Evernote,74,0,"effective date : august 28 , 2017 - what 's new ''",,,,,
14534,0,0,0,0,0,0,0,0,0,Evernote,74,0,"we invite you to access our websites and use the evernote service , but please note that your invitation is subject to your agreement with these terms of service .",,,,,
14535,0,0,0,0,0,0,0,0,0,Evernote,74,0,"this document describes in detail your rights and our rights relating to the provision of the service -lrb- as defined below -rrb- , so please review these terms carefully .",,,,,
14536,0,0,0,0,0,0,0,0,0,Evernote,74,0,what are the terms of service ?,,,,,
14537,0,0,0,0,0,0,0,0,0,Evernote,74,0,the terms of service constitutes a contract between evernote and you .,,,,,
14538,0,0,0,0,0,0,1,0,0,Evernote,74,1,"the terms include the provisions set forth in this document and in the evernote privacy policy , commercial terms , evernote business agreement , user guidelines , ip compliance program and other terms or conditions that may be presented by us and accepted by you from time to time in connection with specific service offerings -lrb- all of which we collectively refer to as the `` terms of service '' or `` terms '' -rrb- .",,,,,
14539,0,0,0,0,0,0,0,0,0,Evernote,74,0,"if you do not agree to these terms , you do not have the right to access or use our service .",,,,,
14540,0,0,0,0,0,0,0,0,1,Evernote,74,1,if you do register for or otherwise use our service you shall be deemed to confirm your acceptance of the terms and your agreement to be a party to this binding contract .,,,,,
14541,0,0,0,0,0,0,1,0,1,Evernote,74,1,"by using the service , you acknowledge , accept and agree with all provisions of the privacy policy , including , without limitation , the use and treatment of the text , images , and other data you choose to input , upload , or store in evernote -lrb- collectively , `` content '' -rrb- and your personal information in accordance with such privacy policy .",,,,,
14542,0,0,0,0,0,0,0,0,0,Evernote,74,0,what is the evernote service ?,,,,,
14543,0,0,0,0,0,0,0,0,0,Evernote,74,0,"the evernote software -lrb- as defined below -rrb- , the evernote service , and other products , services and websites hosted or made available by evernote , including , for example our app center , user forum , and help & learning pages are collectively referred to in these terms as the `` service '' .",,,,,
14544,0,0,0,0,0,0,0,0,1,Evernote,74,1,"in exchange for being enabled to use the service , you agree to abide by these terms .",,,,,
14545,0,0,0,0,0,0,0,0,0,Evernote,74,0,"if this is a contract , who are the parties ?",,,,,
14546,0,0,0,0,0,0,0,0,0,Evernote,74,0,"you , the account holder , are one party to this contract .",,,,,
14547,0,0,0,0,0,0,0,0,0,Evernote,74,0,"-lrb- an account holder is the person or entity who has contracted with evernote as either an individual basic , plus , or premium user or as a customer as defined in our evernote business agreement . -rrb-",,,,,
14548,0,0,0,0,0,0,0,0,0,Evernote,74,0,"if you reside in the united states or canada , then the other party to this contract is evernote corporation , a corporation headquartered in california .",,,,,
14549,0,0,0,0,0,0,0,0,0,Evernote,74,0,"if you reside in brazil , then the other party to this contract is evernote do brasil serviços de aplicações ltda. , a company headquartered in the city of são paulo , state of sao paolo , brazil -lrb- `` evernote brasil '' -rrb- .",,,,,
