Unnamed: 0,A,CH,CR,J,LAW,LTD,PINC,TER,USE,document,document_ID,label,text,TER_targets,LTD_targets,A_targets,CH_targets,CR_targets
15340,0,0,0,0,0,0,0,0,0,Spotify,77,0,this does not affect your statutory rights as a consumer .,,,,,
15341,0,0,0,0,0,1,0,0,0,Spotify,77,1,"you agree that , to the extent permitted by applicable law , your sole and exclusive remedy for any problems or dissatisfaction with the spotify service is to uninstall any spotify software and to stop using the spotify service .",,[0],,,
15342,0,0,0,0,0,0,0,0,0,Spotify,77,0,"while spotify accepts no responsibility for third party applications or the content thereof , and while your relationship with such third party applications may be governed by separate agreements with such third parties , to the extent permitted by applicable law , your sole and exclusive remedy , as with respect to spotify , for any problems or dissatisfaction with third party applications or the content thereof , is to uninstall and/or stop using any such third party applications .",,,,,
15343,0,0,0,0,0,1,0,0,0,Spotify,77,1,"to the fullest extent permitted by law , in no event will spotify , its officers , shareholders , employees , agents , directors , subsidiaries , affiliates , successors , assigns , suppliers , or licensors be liable for -lrb- 1 -rrb- any indirect , special , incidental , punitive , exemplary , or consequential damages ; -lrb- 2 -rrb- any loss of use , data , business , or profits -lrb- whether direct or indirect -rrb- , in all cases arising out of the use or inability to use the spotify service , third party applications , or third party application content , regardless of legal theory , without regard to whether spotify has been warned of the possibility of those damages , and even if a remedy fails of its essential purpose ; or -lrb- 3 -rrb- aggregate liability for all claims relating to the spotify service , third party applications , or third party application content more than the amounts paid by you to spotify during the prior twelve months in question , to the extent permissible by applicable law .",,"[0, 3, 9, 13, 1, 11, 0, 4, 6, 14]",,,
15344,0,0,0,0,0,0,0,0,0,Spotify,77,0,"nothing in the agreements removes or limits spotify 's liability for fraud , fraudulent misrepresentation , death or personal injury caused by its negligence , and , if required by applicable law , gross negligence .",,,,,
15345,0,0,0,0,0,0,0,0,0,Spotify,77,0,some aspects of this section may not apply in some jurisdictions if prohibited by applicable law .,,,,,
15346,0,0,0,0,0,0,0,0,0,Spotify,77,0,you acknowledge and agree that the owners of the content and certain distributors -lrb- such as app store providers -rrb- are intended beneficiaries of the agreements and have the right to enforce the agreements directly against you .,,,,,
15347,0,0,0,0,0,0,0,0,0,Spotify,77,0,"other than as set out in this section , the agreements are not intended to grant rights to anyone except you and spotify , and in no event shall the agreements create any third party beneficiary rights .",,,,,
15348,0,0,0,0,0,0,0,0,0,Spotify,77,0,"furthermore , the rights to terminate , rescind , or agree to any variation , waiver , or settlement of the agreements are not subject to the consent of any other person .",,,,,
15349,0,0,0,0,0,0,0,0,0,Spotify,77,0,"if you have downloaded the app from the apple , inc. -lrb- `` apple '' -rrb- app store or if you are using the app on an ios device , you acknowledge that you have read , understood , and agree to the following notice regarding apple .",,,,,
15350,0,0,0,0,0,0,0,0,0,Spotify,77,0,"this agreement is between you and spotify only , not with apple , and apple is not responsible for the service and the content thereof .",,,,,
15351,0,0,0,0,0,0,0,0,0,Spotify,77,0,apple has no obligation whatsoever to furnish any maintenance and support services with respect to the service .,,,,,
15352,0,0,0,0,0,0,0,0,0,Spotify,77,0,"in the event of any failure of the service to conform to any applicable warranty , then you may notify apple and apple will refund any applicable purchase price for the app to you ; and , to the maximum extent permitted by applicable law , apple has no other warranty obligation whatsoever with respect to the service .",,,,,
15353,0,0,0,0,0,0,0,0,0,Spotify,77,0,"apple is not responsible for addressing any claims by you or any third party relating to the service or your possession and/or use of the service , including , but not limited to : -lrb- 1 -rrb- product liability claims ; -lrb- 2 -rrb- any claim that the service fails to conform to any applicable legal or regulatory requirement ; and -lrb- 3 -rrb- claims arising under consumer protection or similar legislation .",,,,,
15354,0,0,0,0,0,0,0,0,0,Spotify,77,0,"apple is not responsible for the investigation , defense , settlement and discharge of any third party claim that the service and/or your possession and use of the app infringe that third party 's intellectual property rights .",,,,,
15355,0,0,0,0,0,0,0,0,0,Spotify,77,0,"you agree to comply with any applicable third party terms , when using the service .",,,,,
15356,0,0,0,0,0,0,0,0,0,Spotify,77,0,"apple , and apple 's subsidiaries , are third party beneficiaries of this agreement , and upon your acceptance of this agreement , apple will have the right -lrb- and will be deemed to have accepted the right -rrb- to enforce this agreement against you as a third party beneficiary of this agreement .",,,,,
15357,0,0,0,0,0,0,0,0,0,Spotify,77,0,"you hereby represent and warrant that -lrb- 1 -rrb- you are not located in a country that is subject to a u.s. government embargo , or that has been designated by the u.s. government as a `` terrorist supporting '' country ; and -lrb- 2 -rrb- you are not listed on any u.s. government list of prohibited or restricted parties .",,,,,
15358,0,0,0,0,0,0,0,0,0,Spotify,77,0,"other than as stated in this section or as explicitly agreed upon in writing between you and spotify , the agreements constitute all the terms and conditions agreed upon between you and spotify and supersede any prior agreements in relation to the subject matter of these agreements , whether written or oral .",,,,,
15359,0,0,0,0,0,0,0,0,0,Spotify,77,0,"please note , however , that other aspects of your use of the spotify service may be governed by additional agreements .",,,,,
15360,0,0,0,0,0,0,0,0,0,Spotify,77,0,"that could include , for example , access to the spotify service as a result of a gift card or free or discounted trials .",,,,,
15361,0,0,0,0,0,0,0,0,0,Spotify,77,0,"when you are presented with an offer for such aspects of your use , you will be presented with any related additional agreement , and you may have an opportunity to agree to additional terms .",,,,,
15362,0,0,0,0,0,0,0,0,0,Spotify,77,0,some of those additional terms are listed on spotify 's website .,,,,,
15363,0,0,0,0,0,0,0,0,0,Spotify,77,0,"to the extent that there is any irreconcilable conflict between any additional terms and these terms , the additional terms shall prevail .",,,,,
15364,0,0,0,0,0,0,0,0,0,Spotify,77,0,"unless as otherwise stated in the agreements , should any provision of the agreements be held invalid or unenforceable for any reason or to any extent , such invalidity or enforceability shall not in any manner affect or render invalid or unenforceable the remaining provisions of the agreements , and the application of that provision shall be enforced to the extent permitted by law .",,,,,
15365,0,0,0,0,0,0,0,0,0,Spotify,77,0,any failure by spotify or any third party beneficiary to enforce the agreements or any provision thereof shall not waive spotify 's or the applicable third party beneficiary 's right to do so .,,,,,
15366,0,0,0,0,0,0,0,0,0,Spotify,77,0,"spotify may assign the agreements or any part of them , and spotify may delegate any of its obligations under the agreements .",,,,,
15367,0,0,0,0,0,0,0,0,0,Spotify,77,0,"you may not assign the agreements or any part of them , nor transfer or sub-license your rights under the agreements , to any third party .",,,,,
15368,0,0,0,0,0,0,0,0,0,Spotify,77,0,"to the fullest extent permitted by applicable law , you agree to indemnify and hold spotify harmless from and against all damages , losses , and expenses of any kind -lrb- including reasonable attorney fees and costs -rrb- arising out of : -lrb- 1 -rrb- your breach of this agreement ; -lrb- 2 -rrb- any user content ; -lrb- 3 -rrb- any activity in which you engage on or through the spotify service ; and -lrb- 4 -rrb- your violation of any law or the rights of a third party .",,,,,
15369,0,0,0,0,0,0,0,0,0,Spotify,77,0,"24 choice of law , mandatory arbitration and venue",,,,,
15370,0,0,0,0,1,0,0,0,0,Spotify,77,1,"unless otherwise required by a mandatory law of a member state of the european union or any other jurisdiction , the agreements -lrb- and any non-contractual disputes/claims arising out of or in connection with them -rrb- are subject to the laws of the state or country listed below , without regard to choice or conflicts of law principles .",,,,,
15371,0,0,0,1,0,0,0,0,0,Spotify,77,1,"further , you and spotify agree to the jurisdiction of the courts listed below to resolve any dispute , claim , or controversy that arises in connection with the agreements -lrb- and any non-contractual disputes/claims arising out of or in connection with them -rrb- .",,,,,
15372,0,0,0,1,1,0,0,0,0,Spotify,77,1,"-lrb- in some cases , that jurisdiction will be `` exclusive '' , meaning that no other countries ' courts can preside over the matter ; have jurisdiction ; in other cases , the jurisdiction is `` non-exclusive '' , meaning that other countries ' courts may have jurisdiction as well .",,,,,
15373,0,0,0,1,1,0,0,0,0,Spotify,77,1,this is indicated in the chart as well . -rrb-,,,,,
15374,0,0,0,0,0,0,0,0,0,Spotify,77,0,"poland , italy laws of sweden exclusive ; courts of local country",,,,,
