,Index,Topic,Title,article Id,Data-set,Sentence,C_Label,NA_Label,Mapped Claims,evidence_targets,Topic id
2152,2152,This house believes atheism is the only way,Existence of God,2225,train and test,the non-overlapping magisteria view proposed by stephen jay gould also holds that the existence ( or otherwise ) of god is irrelevant to and beyond the domain of science .,0,1,[],[],648.0
2153,2153,This house believes atheism is the only way,Existence of God,2225,train and test,"logical positivists , such as rudolf carnap and a. j. ayer viewed any talk of gods as literal nonsense .",0,1,[],[],648.0
2154,2154,This house believes atheism is the only way,Existence of God,2225,train and test,"for the logical positivists and adherents of similar schools of thought , statements about religious or other transcendent experiences could not have a truth value , and were deemed to be without meaning , because metaphysical naturalism , the philosophical basis for logical positivism , automatically excludes the possibility of the supernatural .",0,1,[],[],648.0
2155,2155,This house believes atheism is the only way,Existence of God,2225,train and test,"as the christian biologist scott c. todd put it "" even if all the data pointed to an intelligent designer , such a hypothesis is excluded from science because it is not naturalistic . """,0,1,[],[],648.0
2156,2156,This house believes atheism is the only way,Existence of God,2225,train and test,[ ref ] this argument limits the domain of science to the empirically observable and limits the domain of god to the unprovable .,0,1,[],[],648.0
2157,2157,This house believes atheism is the only way,Existence of God,2225,train and test,"since god ( of the kind to which the arguments relate ) is neither an entity in the universe nor a mathematical object , it is not obvious what kinds of arguments / proofs are relevant to god 's existence .",0,1,[],[],648.0
2158,2158,This house believes atheism is the only way,Existence of God,2225,train and test,"even if the concept of scientific proof were not problematic , the fact that there is no conclusive scientific proof of the existence , or non-existence , of god [ ref ] mainly demonstrates that the existence of god is not a scientific question .",0,1,[],[],648.0
2159,2159,This house believes atheism is the only way,Existence of God,2225,train and test,john polkinghorne suggests that the nearest analogy to the existence of god in physics are the ideas of quantum mechanics which are seemingly paradoxical but make sense of a great deal of disparate data [ ref ] .,0,1,[],[],648.0
2160,2160,This house believes atheism is the only way,Existence of God,2225,train and test,"alvin plantinga compares the question of the existence of god to the question of the existence of other minds , claiming both are notoriously impossible to "" prove "" against a determined skeptic [ ref ] .",0,1,[],[],648.0
2161,2161,This house believes atheism is the only way,Existence of God,2225,train and test,"one approach , suggested by writers such as stephen d. unwin , is to treat ( particular versions of ) theism and naturalism as though they were two hypotheses in the bayesian sense , to list certain data ( or alleged data ) , about the world , and to suggest that the likelihoods of these data are significantly higher under one hypothesis than the other [ ref ] .",0,1,[],[],648.0
2162,2162,This house believes atheism is the only way,Existence of God,2225,train and test,"most of the arguments for , or against , the existence of god can be seen as pointing to particular aspects of the universe in this way .",0,1,[],[],648.0
2163,2163,This house believes atheism is the only way,Existence of God,2225,train and test,"in almost all cases it is not seriously suggested by proponents of the arguments that they are irrefutable , merely that they make one worldview seem significantly more likely than the other .",0,1,[],[],648.0
2164,2164,This house believes atheism is the only way,Existence of God,2225,train and test,"however , since an assessment of the weight of evidence depends on the prior probability that is assigned to each worldview , arguments that a theist finds convincing may seem thin to an atheist and vice-versa [ ref ] .",0,1,[],[],648.0
2165,2165,This house believes atheism is the only way,Existence of God,2225,train and test,"some philosophers , such as wittgenstein , take a view that in some ways is considered anti-realist and oppose philosophical arguments related to god 's existence .",0,1,[],[],648.0
2166,2166,This house believes atheism is the only way,Existence of God,2225,train and test,"for instance , charles taylor contends that the real is whatever will not go away .",0,1,[],[],648.0
2167,2167,This house believes atheism is the only way,Existence of God,2225,train and test,"if we can not reduce talk about god to anything else , or replace it , or prove it false , then perhaps god is as real as anything else [ ref ] .",0,1,[],[],648.0
2168,2168,This house believes atheism is the only way,Existence of God,2225,train and test,"in george berkeley 's a treatise concerning the principles of human knowledge of 1710 , he argued that a "" naked thought "" can not exist , and that a perception was a thought ; therefore only minds could be proven to exist , since all else was merely an idea conveyed by a perception .",0,1,[],[],648.0
2169,2169,This house believes atheism is the only way,Existence of God,2225,train and test,"this viewpoint has been used in popular fiction , including the matrix movie series .",0,1,[],[],648.0
2170,2170,This house believes atheism is the only way,Existence of God,2225,train and test,from this berkeley argued that the universe is based upon observation and is non-objective .,0,1,[],[],648.0
2171,2171,This house believes atheism is the only way,Existence of God,2225,train and test,"however , he noted that the universe includes "" ideas "" not perceptible to mankind ( or not always perceptible ) , and that there must therefore exist an omniscient superobserver , which perceives such things .",1,0,"['the universe includes ""ideas"" not perceptible to mankind (or not always perceptible), and that there must therefore exist an omniscient superobserver']",[130],648.0
2172,2172,This house believes atheism is the only way,Existence of God,2225,train and test,berkeley considered this proof of the existence of the christian god .,0,1,[],[],648.0
2173,2173,This house believes atheism is the only way,Existence of God,2225,train and test,existence in absolute truth is central to vedanta epistemology .,0,1,[],[],648.0
2174,2174,This house believes atheism is the only way,Existence of God,2225,train and test,traditional sense perception based approaches were put into question as possibly misleading due to preconceived or superimposed ideas .,0,1,[],[],648.0
