,Index,Topic,Title,article Id,Data-set,Sentence,C_Label,NA_Label,Mapped Claims,evidence_targets,Topic id
4955,4955,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,the report stated that the blockade constituted a violation of israel 's obligations as an occupying power in gaza [ ref ] .,0,1,[],[],801.0
4956,4956,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"the report disputes israel 's claim that the gaza war would have been conducted as a response to rockets fired from the gaza strip , saying that at least in part the war was targeted against the "" people of gaza as a whole "" .",1,0,"['the Gaza war would have been conducted as a response to rockets fired from the Gaza Strip', 'the war was targeted against the ""people of Gaza as a whole']","[397, 365, 369, 188, 126, 127, 384, 160, 290, 163, 422, 199]",801.0
4957,4957,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,intimidation against the population was seen as an aim of the war .,0,1,[],[],801.0
4958,4958,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"the report also says that israel ’s military assault on gaza was designed to "" humiliate and terrorize a civilian population , radically diminish its local economic capacity both to work and to provide for itself , and to force upon it an ever increasing sense of dependency and vulnerability ” [ ref ] .",1,0,"['Israel’s military assault on Gaza was designed to ""humiliate and terrorize a civilian population']","[397, 150, 188, 126, 127, 384, 288, 160, 163, 422, 199, 170]",801.0
4959,4959,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,the report focused on 36 cases that it said constituted a representative sample .,0,1,[],[],801.0
4960,4960,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"in 11 of these episodes , it said the israeli military carried out direct attacks against civilians , including some in which civilians were shot “ while they were trying to leave their homes to walk to a safer place , waving white flags ” [ ref ] .",0,1,[],[],801.0
4961,4961,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"talking to bill moyers journal , goldstone said that the committee chose 36 incidents that represented the highest death toll , where there seemed to be little or no military justification for what happened [ ref ] .",0,1,[],[],801.0
4962,4962,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"according to the report , another alleged war crime committed by idf include “ wanton ” destruction of food production , water and sewerage facilities ; the report also asserts that some attacks , which were supposedly aimed to kill small number of combatants amidst significant numbers of civilians , were disproportionate [ ref ] .",0,1,[],[],801.0
4963,4963,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"the report concluded that israel violated the fourth geneva convention by targeting civilians , which it labeled "" a grave breach "" [ ref ] .",1,0,['Israel violated the Fourth Geneva Convention by targeting civilians'],"[397, 365, 150, 188, 126, 384, 160, 163, 422, 199]",801.0
4964,4964,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"it also claimed that the violations were "" systematic and deliberate "" , which placed the blame in the first place on those who designed , planned , ordered and oversaw the operations [ ref ] .",0,1,[],[],801.0
4965,4965,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"the report recommended , inter alia , that israel pay reparations to palestinians living in gaza for property damage caused during the conflict [ ref ] .",0,1,[],[],801.0
4966,4966,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"the report stated that the strike on the al - maqadmah mosque on the outskirts of jabilyah occurred when between 200 and 300 men and women attended for their evening prayer , with 15 people being killed and 40 wounded as a result of the attack .",0,1,[],[],801.0
4967,4967,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,the mission has established that the israeli armed forces fired a missile that struck near the doorway of the mosque .,0,1,[],[],801.0
4968,4968,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"the mission found that the mosque was damaged and lodged in its interior walls with "" small metal cubes "" , several of which were retrieved by the mission when it inspected the site .",0,1,[],[],801.0
4969,4969,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"the mission concluded that the mosque had been hit by an air - to - ground missile fitted with a shrapnel fragmentation sleeve , fired from an aircraft .",0,1,[],[],801.0
